density,U
0, 0
0.01727119460038451, -1.030542882262644
0.03700296448025986, -2.3332215733677195
0.05421668667467028, -3.4824322289590057
0.07303421368547469, -4.634997971209806
0.09185174069627888, -5.72890708735261
0.1106692677070833, -6.831264117615376
0.13053221288515426, -7.9767153900111225
0.15039515806322545, -9.091526580728335
0.16921268507402987, -10.139937001786926
0.19078131252501018, -11.265759315266514
0.21312024809924002, -12.42939130306798
0.23716486594637876, -13.610389366367471
0.2619367312142249, -14.796373852418881
0.2855722723872163, -15.862996765766972
0.3075380152060827, -16.892313986848144
0.33438875550220115, -18.083273124175975
0.36261504601840766, -19.2335350621319
0.39188675470188095, -20.37809869448632
0.42220388155262123, -21.48223216791915
0.4546118447378953, -22.58443066722606
0.48806522609043634, -23.606869089216985
0.5215186074429774, -24.552370578402886
0.5549719887955185, -25.428334703612833
0.5884253701480595, -26.200086446608076
0.6218787515006003, -26.88761615590274
0.6553321328531414, -27.49419139753649
0.6887855142056825, -28.038588991796566
0.7222388955582235, -28.458408900866168
0.7556922769107646, -28.879619488167464
0.7891456582633054, -29.23727210703585
0.8225990396158465, -29.50797693335108
0.8560524209683877, -29.715908463636723
0.8895058023209286, -29.84804548592117
0.9229591836734694, -29.918249601976058
0.9564125650260107, -29.908304756904137
0.9898659463785515, -29.8237806283068
1.0233193277310928, -29.719311331740712
1.0567727090836336, -29.4956637823623
1.0902260904361745, -29.2409646572575
1.123088583259391, -28.913728788235304
1.1571328531412566, -28.525939163716608
1.1905862344937979, -28.063282525555607
1.2240396158463387, -27.540686093048414
1.2574929971988795, -26.93082239135127
1.2909463785514208, -26.294791081247197
1.3268707482993198, -25.51934076472098
1.3578531412565034, -24.806956153214614
1.3922822462318263, -23.923602996026908
1.4265520493911854, -22.939426395379307
1.4603428408400396, -21.962305660295343
1.49430112044818, -20.85439658562582
1.5274009603841536, -19.718507652078124
1.55796818727491, -18.660037544640325
1.5831885223225104, -17.624743975701577
1.6118897559023613, -16.51310618448531
1.6380252100840336, -15.45752947481241
1.6631152460984393, -14.375404720435846
1.6882052821128455, -13.252445069667708
1.7122498999599842, -12.135584137191834
1.735249099639856, -11.028269024651642
1.7582482993197281, -9.885952572347243
1.7812474989995999, -8.705452840300083
1.803201280512205, -7.5472266881028744
1.8241096438575433, -6.399182743837066
1.8439725890356145, -5.291584792187663
1.8627901160464186, -4.202654221745842
1.8816076430572228, -3.090389424794548
1.9004251700680275, -1.9392342503274769
1.917570028011205, -0.8283028377481543
1.9359693877551023, 0.3358528343456193
1.9537414965986395, 1.5181203108253172
1.9704681872749101, 2.6600390206323894
1.994745120270331, 4.339395647653173
2.051440958670014, 8.448262666462767
2.1646131774931954, 16.170650106055007
2.280955294415494, 24.520565918086277
2.3789320449798512, 32.3813168310337
2.4714656427350783, 40.29378321051371
2.558556087681174, 47.952373663379376
2.6402033798181397, 55.68954476019712
2.716407519145973, 63.088214621529005
2.7926116584738074, 70.63195644092633
2.868815797801641, 78.70762877322983
2.945019937129475, 86.73494378617823
3.0157809236481783, 94.43987667009253
3.08109875735775, 101.66123636045575
3.146416591067322, 109.05184666856184
3.211734424776894, 116.49887384924892
3.277052258486466, 124.11515164767889
3.3423700921960378, 131.73142944610885
3.4076879259056096, 139.34770724453878
3.4730057596151815, 147.35890315103546
3.5383235933247534, 155.0315978220464
3.6036414270343253, 163.04279372854307
3.668959260743897, 171.1668233802017
3.728833941644338, 178.74925105508305
3.7887086225447786, 186.73788021254737
3.8540264562543514, 194.86190986420598
3.913901137154792, 202.78283877457312
3.9683326652461015, 209.82366447267725
4.022764193337412, 217.06759091207286
4.077195721428721, 224.44691784566277
4.131627249520031, 231.89394502634983
4.186058777611342, 239.34097220703688
4.240490305702652, 246.92339988191827
4.294921833793962, 254.5735278038968
4.349353361885271, 262.4267564671668
4.403784889976581, 270.07688438914533
4.458216418067892, 278.1332137937068
4.512647946159202, 286.25724344536536
4.5670794742505105, 294.31357284992686
4.621511002341821, 302.5053027486826
4.675942530433131, 310.967833635827
4.730374058524442, 319.4303645229714
4.77936243380662, 327.13126763027276
4.828350809088798, 335.0691216024142
4.877339184370978, 343.1254510069757
4.9142457295160895, 349.14784281996907
4.971539483955356, 359.5427609280358
